,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,season_name,time_bin,time_bin_encoded,season_name_encoded,rush_hour,ideal,sticky
222,2011-01-11,1,0,1,18,0,2,1,3,0.16,0.1818,0.93,0.1045,95,spring,Evening,1,1,1,0,0
223,2011-01-11,1,0,1,20,0,2,1,3,0.16,0.1515,0.93,0.194,32,spring,Evening,1,1,0,0,0
224,2011-01-11,1,0,1,21,0,2,1,3,0.16,0.197,0.86,0.0896,20,spring,Evening,1,1,0,0,0
225,2011-01-11,1,0,1,22,0,2,1,3,0.16,0.1818,0.93,0.1045,29,spring,Evening,1,1,0,0,0
226,2011-01-11,1,0,1,23,0,2,1,3,0.16,0.197,0.93,0.0896,19,spring,Evening,1,1,0,0,0
227,2011-01-12,1,0,1,0,0,3,1,2,0.16,0.197,0.86,0.0896,7,spring,Night,3,1,0,0,0
228,2011-01-12,1,0,1,1,0,3,1,2,0.16,0.1818,0.86,0.1045,6,spring,Night,3,1,0,0,0
229,2011-01-12,1,0,1,2,0,3,1,1,0.14,0.1515,0.86,0.1343,1,spring,Night,3,1,0,0,0
230,2011-01-12,1,0,1,5,0,3,1,1,0.14,0.1515,0.86,0.1642,5,spring,Night,3,1,0,0,0
231,2011-01-12,1,0,1,6,0,3,1,1,0.12,0.1515,0.93,0.1343,16,spring,Morning,2,1,0,0,0
232,2011-01-12,1,0,1,7,0,3,1,1,0.14,0.1515,0.69,0.1343,54,spring,Morning,2,1,1,0,0
233,2011-01-12,1,0,1,8,0,3,1,1,0.16,0.1667,0.59,0.1642,128,spring,Morning,2,1,1,0,0
234,2011-01-12,1,0,1,9,0,3,1,1,0.16,0.1364,0.59,0.3284,81,spring,Morning,2,1,1,0,0
235,2011-01-12,1,0,1,10,0,3,1,1,0.18,0.1818,0.55,0.2239,39,spring,Morning,2,1,0,0,0
236,2011-01-12,1,0,1,11,0,3,1,1,0.2,0.1818,0.51,0.3881,35,spring,Morning,2,1,0,0,0
237,2011-01-12,1,0,1,12,0,3,1,1,0.2,0.1515,0.47,0.5821,55,spring,Afternoon,0,1,0,0,0
238,2011-01-12,1,0,1,13,0,3,1,1,0.22,0.197,0.44,0.3582,49,spring,Afternoon,0,1,0,0,0
239,2011-01-12,1,0,1,14,0,3,1,1,0.2,0.1818,0.47,0.3284,44,spring,Afternoon,0,1,0,0,0
240,2011-01-12,1,0,1,15,0,3,1,1,0.2,0.1667,0.47,0.4179,49,spring,Afternoon,0,1,0,0,0
241,2011-01-12,1,0,1,16,0,3,1,1,0.22,0.197,0.44,0.3284,68,spring,Afternoon,0,1,0,0,0
242,2011-01-12,1,0,1,17,0,3,1,1,0.2,0.1818,0.47,0.3582,139,spring,Afternoon,0,1,1,0,0
243,2011-01-12,1,0,1,18,0,3,1,1,0.2,0.1515,0.47,0.5224,137,spring,Evening,1,1,1,0,0
244,2011-01-12,1,0,1,19,0,3,1,1,0.18,0.1515,0.47,0.4179,83,spring,Evening,1,1,1,0,0
245,2011-01-12,1,0,1,20,0,3,1,1,0.16,0.1364,0.5,0.3284,56,spring,Evening,1,1,0,0,0
246,2011-01-12,1,0,1,21,0,3,1,1,0.16,0.1364,0.55,0.3284,57,spring,Evening,1,1,0,0,0
247,2011-01-12,1,0,1,22,0,3,1,1,0.16,0.1212,0.55,0.4478,33,spring,Evening,1,1,0,0,0
248,2011-01-12,1,0,1,23,0,3,1,1,0.14,0.1061,0.59,0.4179,20,spring,Evening,1,1,0,0,0
249,2011-01-13,1,0,1,0,0,4,1,1,0.14,0.1212,0.59,0.2836,7,spring,Night,3,1,0,0,0
250,2011-01-13,1,0,1,1,0,4,1,1,0.14,0.1212,0.5,0.2836,2,spring,Night,3,1,0,0,0
251,2011-01-13,1,0,1,2,0,4,1,1,0.14,0.1212,0.5,0.3582,2,spring,Night,3,1,0,0,0
252,2011-01-13,1,0,1,3,0,4,1,1,0.14,0.1212,0.5,0.3284,3,spring,Night,3,1,0,0,0
253,2011-01-13,1,0,1,4,0,4,1,1,0.14,0.1212,0.5,0.2537,4,spring,Night,3,1,0,0,0
254,2011-01-13,1,0,1,5,0,4,1,1,0.14,0.1212,0.5,0.2985,3,spring,Night,3,1,0,0,0
255,2011-01-13,1,0,1,6,0,4,1,1,0.12,0.1515,0.54,0.1343,28,spring,Morning,2,1,0,0,0
256,2011-01-13,1,0,1,7,0,4,1,1,0.12,0.1515,0.54,0.1343,72,spring,Morning,2,1,1,0,0
257,2011-01-13,1,0,1,8,0,4,1,1,0.14,0.1364,0.5,0.194,202,spring,Morning,2,1,1,0,0
258,2011-01-13,1,0,1,9,0,4,1,1,0.14,0.1212,0.5,0.3284,139,spring,Morning,2,1,1,0,0
259,2011-01-13,1,0,1,10,0,4,1,2,0.16,0.1364,0.5,0.3582,38,spring,Morning,2,1,0,0,0
260,2011-01-13,1,0,1,11,0,4,1,2,0.2,0.1667,0.44,0.4478,37,spring,Morning,2,1,0,0,0
261,2011-01-13,1,0,1,12,0,4,1,1,0.2,0.1667,0.44,0.4179,52,spring,Afternoon,0,1,0,0,0
262,2011-01-13,1,0,1,13,0,4,1,1,0.22,0.197,0.41,0.4478,83,spring,Afternoon,0,1,0,0,0
263,2011-01-13,1,0,1,14,0,4,1,1,0.22,0.197,0.41,0.3881,42,spring,Afternoon,0,1,0,0,0
264,2011-01-13,1,0,1,15,0,4,1,1,0.24,0.2121,0.38,0.2985,60,spring,Afternoon,0,1,0,0,0
265,2011-01-13,1,0,1,16,0,4,1,1,0.24,0.2121,0.38,0.3582,78,spring,Afternoon,0,1,0,0,0
266,2011-01-13,1,0,1,17,0,4,1,1,0.2,0.1818,0.4,0.2836,162,spring,Afternoon,0,1,1,0,0
267,2011-01-13,1,0,1,18,0,4,1,1,0.2,0.1818,0.4,0.3284,144,spring,Evening,1,1,1,0,0
268,2011-01-13,1,0,1,19,0,4,1,1,0.16,0.1515,0.47,0.2537,99,spring,Evening,1,1,1,0,0
269,2011-01-13,1,0,1,20,0,4,1,1,0.16,0.1515,0.47,0.2239,64,spring,Evening,1,1,0,0,0
270,2011-01-13,1,0,1,21,0,4,1,1,0.14,0.1212,0.46,0.2985,40,spring,Evening,1,1,0,0,0
271,2011-01-13,1,0,1,22,0,4,1,1,0.14,0.1212,0.46,0.3284,30,spring,Evening,1,1,0,0,0
272,2011-01-13,1,0,1,23,0,4,1,1,0.12,0.1364,0.5,0.194,15,spring,Evening,1,1,0,0,0
273,2011-01-14,1,0,1,0,0,5,1,1,0.12,0.1364,0.5,0.194,14,spring,Night,3,1,0,0,0
274,2011-01-14,1,0,1,1,0,5,1,1,0.1,0.1212,0.54,0.1642,5,spring,Night,3,1,0,0,0
275,2011-01-14,1,0,1,2,0,5,1,1,0.1,0.1212,0.54,0.1343,1,spring,Night,3,1,0,0,0
276,2011-01-14,1,0,1,3,0,5,1,1,0.1,0.1364,0.54,0.1045,1,spring,Night,3,1,0,0,0
277,2011-01-14,1,0,1,5,0,5,1,1,0.1,0.1364,0.54,0.0896,8,spring,Night,3,1,0,0,0
278,2011-01-14,1,0,1,7,0,5,1,1,0.1,0.1212,0.74,0.1642,70,spring,Morning,2,1,1,0,0
279,2011-01-14,1,0,1,9,0,5,1,1,0.14,0.1515,0.69,0.1343,117,spring,Morning,2,1,1,0,0
280,2011-01-14,1,0,1,10,0,5,1,1,0.18,0.1818,0.55,0.194,44,spring,Morning,2,1,0,0,0
281,2011-01-14,1,0,1,11,0,5,1,1,0.18,0.1667,0.51,0.2836,53,spring,Morning,2,1,0,0,0
282,2011-01-14,1,0,1,12,0,5,1,1,0.2,0.197,0.44,0.2537,61,spring,Afternoon,0,1,0,0,0
283,2011-01-14,1,0,1,13,0,5,1,1,0.22,0.197,0.37,0.3881,77,spring,Afternoon,0,1,0,0,0
284,2011-01-14,1,0,1,14,0,5,1,1,0.22,0.2121,0.41,0.2836,64,spring,Afternoon,0,1,0,0,0
285,2011-01-14,1,0,1,15,0,5,1,1,0.24,0.2424,0.38,0.1642,68,spring,Afternoon,0,1,0,0,0
286,2011-01-14,1,0,1,16,0,5,1,1,0.22,0.2424,0.41,0.1045,90,spring,Afternoon,0,1,0,0,0
287,2011-01-14,1,0,1,17,0,5,1,1,0.22,0.2273,0.41,0.1642,159,spring,Afternoon,0,1,1,0,0
288,2011-01-14,1,0,1,19,0,5,1,1,0.16,0.197,0.59,0.0896,92,spring,Evening,1,1,1,0,0
289,2011-01-15,1,0,1,1,0,6,0,2,0.16,0.197,0.59,0.0896,20,spring,Night,3,1,0,0,0
290,2011-01-15,1,0,1,2,0,6,0,2,0.16,0.197,0.59,0.0896,12,spring,Night,3,1,0,0,0
291,2011-01-15,1,0,1,6,0,6,0,1,0.14,0.1667,0.63,0.1045,3,spring,Morning,2,1,0,0,0
292,2011-01-15,1,0,1,8,0,6,0,1,0.14,0.1515,0.63,0.1343,23,spring,Morning,2,1,1,0,0
293,2011-01-15,1,0,1,9,0,6,0,1,0.16,0.1818,0.64,0.1343,33,spring,Morning,2,1,1,0,0
294,2011-01-15,1,0,1,10,0,6,0,1,0.18,0.197,0.59,0.1642,59,spring,Morning,2,1,0,0,0
295,2011-01-15,1,0,1,11,0,6,0,1,0.2,0.197,0.55,0.2239,72,spring,Morning,2,1,0,0,0
296,2011-01-15,1,0,1,12,0,6,0,1,0.24,0.2273,0.48,0.2239,89,spring,Afternoon,0,1,0,0,0
297,2011-01-15,1,0,1,13,0,6,0,1,0.28,0.2576,0.38,0.2985,101,spring,Afternoon,0,1,0,0,0
298,2011-01-15,1,0,1,14,0,6,0,1,0.3,0.2879,0.39,0.2836,118,spring,Afternoon,0,1,0,0,0
299,2011-01-15,1,0,1,15,0,6,0,2,0.32,0.3182,0.36,0.194,129,spring,Afternoon,0,1,0,0,0
300,2011-01-15,1,0,1,16,0,6,0,2,0.34,0.3333,0.34,0.194,128,spring,Afternoon,0,1,0,0,0
301,2011-01-15,1,0,1,17,0,6,0,2,0.32,0.303,0.36,0.2836,83,spring,Afternoon,0,1,1,0,0
302,2011-01-15,1,0,1,18,0,6,0,2,0.3,0.2879,0.45,0.2537,84,spring,Evening,1,1,1,0,0
303,2011-01-15,1,0,1,19,0,6,0,2,0.32,0.303,0.39,0.2537,74,spring,Evening,1,1,1,0,0
304,2011-01-15,1,0,1,20,0,6,0,2,0.32,0.303,0.39,0.2537,41,spring,Evening,1,1,0,0,0
305,2011-01-15,1,0,1,21,0,6,0,2,0.32,0.303,0.39,0.2239,57,spring,Evening,1,1,0,0,0
306,2011-01-15,1,0,1,22,0,6,0,2,0.3,0.3182,0.42,0.1045,26,spring,Evening,1,1,0,0,0
307,2011-01-15,1,0,1,23,0,6,0,1,0.3,0.2879,0.45,0.2836,44,spring,Evening,1,1,0,0,0
308,2011-01-16,1,0,1,1,0,0,0,1,0.26,0.2727,0.56,0.1343,23,spring,Night,3,1,0,0,0
309,2011-01-16,1,0,1,2,0,0,0,1,0.26,0.2879,0.56,0.0896,16,spring,Night,3,1,0,0,0
310,2011-01-16,1,0,1,4,0,0,0,1,0.26,0.2576,0.56,0.1642,1,spring,Night,3,1,0,0,0
311,2011-01-16,1,0,1,5,0,0,0,2,0.26,0.2576,0.56,0.1642,2,spring,Night,3,1,0,0,0
312,2011-01-16,1,0,1,6,0,0,0,2,0.26,0.2576,0.56,0.1642,1,spring,Morning,2,1,0,0,0
313,2011-01-16,1,0,1,7,0,0,0,2,0.24,0.2121,0.56,0.2985,3,spring,Morning,2,1,1,0,0
314,2011-01-16,1,0,1,8,0,0,0,1,0.22,0.2121,0.55,0.2836,18,spring,Morning,2,1,1,0,0
315,2011-01-16,1,0,1,9,0,0,0,1,0.22,0.2121,0.51,0.2537,32,spring,Morning,2,1,1,0,0
316,2011-01-16,1,0,1,10,0,0,0,1,0.22,0.2121,0.51,0.2836,79,spring,Morning,2,1,0,0,0
317,2011-01-16,1,0,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93,spring,Morning,2,1,0,0,0
318,2011-01-16,1,0,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104,spring,Afternoon,0,1,0,0,0
319,2011-01-16,1,0,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118,spring,Afternoon,0,1,0,0,0
320,2011-01-16,1,0,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91,spring,Afternoon,0,1,0,0,0
321,2011-01-16,1,0,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113,spring,Afternoon,0,1,0,0,0
322,2011-01-16,1,0,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99,spring,Afternoon,0,1,0,0,0
323,2011-01-16,1,0,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105,spring,Afternoon,0,1,1,0,0
324,2011-01-16,1,0,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67,spring,Evening,1,1,1,0,0
325,2011-01-16,1,0,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61,spring,Evening,1,1,1,0,0
326,2011-01-16,1,0,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57,spring,Evening,1,1,0,0,0
327,2011-01-16,1,0,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28,spring,Evening,1,1,0,0,0
328,2011-01-16,1,0,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21,spring,Evening,1,1,0,0,0
329,2011-01-16,1,0,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18,spring,Evening,1,1,0,0,0
330,2011-01-17,1,0,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17,spring,Night,3,1,0,0,0
331,2011-01-17,1,0,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16,spring,Night,3,1,0,0,0
332,2011-01-17,1,0,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8,spring,Night,3,1,0,0,0
333,2011-01-17,1,0,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2,spring,Night,3,1,0,0,0
334,2011-01-17,1,0,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3,spring,Night,3,1,0,0,0
335,2011-01-17,1,0,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1,spring,Night,3,1,0,0,0
336,2011-01-17,1,0,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5,spring,Morning,2,1,0,0,0
337,2011-01-17,1,0,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13,spring,Morning,2,1,1,0,0
338,2011-01-17,1,0,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33,spring,Morning,2,1,1,0,0
339,2011-01-17,1,0,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47,spring,Morning,2,1,1,0,0
340,2011-01-17,1,0,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57,spring,Morning,2,1,0,0,0
341,2011-01-17,1,0,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64,spring,Morning,2,1,0,0,0
342,2011-01-17,1,0,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80,spring,Afternoon,0,1,0,0,0
343,2011-01-17,1,0,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93,spring,Afternoon,0,1,0,0,0
344,2011-01-17,1,0,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86,spring,Afternoon,0,1,0,0,0
345,2011-01-17,1,0,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93,spring,Afternoon,0,1,0,0,0
346,2011-01-17,1,0,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82,spring,Afternoon,0,1,0,0,0
347,2011-01-17,1,0,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71,spring,Afternoon,0,1,1,0,0
348,2011-01-17,1,0,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92,spring,Evening,1,1,1,0,0
349,2011-01-17,1,0,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60,spring,Evening,1,1,1,0,0
350,2011-01-17,1,0,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33,spring,Evening,1,1,0,0,0
351,2011-01-17,1,0,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27,spring,Evening,1,1,0,0,0
352,2011-01-17,1,0,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13,spring,Evening,1,1,0,0,0
353,2011-01-17,1,0,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4,spring,Evening,1,1,0,0,0
354,2011-01-18,1,0,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3,spring,Afternoon,0,1,0,0,0
355,2011-01-18,1,0,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22,spring,Afternoon,0,1,0,0,0
356,2011-01-18,1,0,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28,spring,Afternoon,0,1,0,0,0
357,2011-01-18,1,0,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35,spring,Afternoon,0,1,0,0,0
358,2011-01-18,1,0,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61,spring,Afternoon,0,1,0,0,0
359,2011-01-18,1,0,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125,spring,Afternoon,0,1,1,0,0
360,2011-01-18,1,0,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133,spring,Evening,1,1,1,0,0
361,2011-01-18,1,0,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99,spring,Evening,1,1,1,0,0
362,2011-01-18,1,0,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41,spring,Evening,1,1,0,0,0
363,2011-01-18,1,0,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33,spring,Evening,1,1,0,0,0
364,2011-01-19,1,0,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7,spring,Night,3,1,0,0,0
365,2011-01-19,1,0,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3,spring,Night,3,1,0,0,0
366,2011-01-19,1,0,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2,spring,Night,3,1,0,0,0
367,2011-01-19,1,0,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7,spring,Night,3,1,0,0,0
368,2011-01-19,1,0,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32,spring,Morning,2,1,0,0,0
369,2011-01-19,1,0,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90,spring,Morning,2,1,1,0,0
370,2011-01-19,1,0,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197,spring,Morning,2,1,1,0,0
371,2011-01-19,1,0,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109,spring,Morning,2,1,1,0,0
372,2011-01-19,1,0,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47,spring,Morning,2,1,0,0,0
373,2011-01-19,1,0,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52,spring,Morning,2,1,0,0,0
374,2011-01-19,1,0,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70,spring,Afternoon,0,1,0,0,0
375,2011-01-19,1,0,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78,spring,Afternoon,0,1,0,0,0
376,2011-01-19,1,0,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75,spring,Afternoon,0,1,0,0,0
377,2011-01-19,1,0,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82,spring,Afternoon,0,1,0,0,0
378,2011-01-19,1,0,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104,spring,Afternoon,0,1,0,0,0
379,2011-01-19,1,0,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197,spring,Afternoon,0,1,1,0,0
380,2011-01-19,1,0,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161,spring,Evening,1,1,1,0,0
381,2011-01-19,1,0,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112,spring,Evening,1,1,1,0,0
382,2011-01-19,1,0,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76,spring,Evening,1,1,0,0,0
383,2011-01-19,1,0,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59,spring,Evening,1,1,0,0,0
384,2011-01-19,1,0,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59,spring,Evening,1,1,0,0,0
385,2011-01-19,1,0,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28,spring,Evening,1,1,0,0,0
386,2011-01-20,1,0,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13,spring,Night,3,1,0,0,0
387,2011-01-20,1,0,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1,spring,Night,3,1,0,0,0
388,2011-01-20,1,0,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1,spring,Night,3,1,0,0,0
389,2011-01-20,1,0,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6,spring,Night,3,1,0,0,0
390,2011-01-20,1,0,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35,spring,Morning,2,1,0,0,0
391,2011-01-20,1,0,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101,spring,Morning,2,1,1,0,0
392,2011-01-20,1,0,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249,spring,Morning,2,1,1,0,0
393,2011-01-20,1,0,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143,spring,Morning,2,1,1,0,0
394,2011-01-20,1,0,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57,spring,Morning,2,1,0,0,0
395,2011-01-20,1,0,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68,spring,Morning,2,1,0,0,0
396,2011-01-20,1,0,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98,spring,Afternoon,0,1,0,0,0
397,2011-01-20,1,0,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81,spring,Afternoon,0,1,0,0,0
398,2011-01-20,1,0,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70,spring,Afternoon,0,1,0,0,0
399,2011-01-20,1,0,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91,spring,Afternoon,0,1,0,0,0
400,2011-01-20,1,0,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215,spring,Afternoon,0,1,1,0,0
401,2011-01-20,1,0,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185,spring,Evening,1,1,1,0,0
402,2011-01-20,1,0,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152,spring,Evening,1,1,1,0,0
403,2011-01-20,1,0,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126,spring,Evening,1,1,0,0,0
404,2011-01-20,1,0,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57,spring,Evening,1,1,0,0,0
405,2011-01-20,1,0,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56,spring,Evening,1,1,0,0,0
406,2011-01-20,1,0,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31,spring,Evening,1,1,0,0,0
407,2011-01-21,1,0,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21,spring,Night,3,1,0,0,0
408,2011-01-21,1,0,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6,spring,Night,3,1,0,0,0
409,2011-01-21,1,0,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2,spring,Night,3,1,0,0,0
410,2011-01-21,1,0,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1,spring,Night,3,1,0,0,0
411,2011-01-21,1,0,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1,spring,Night,3,1,0,0,0
412,2011-01-21,1,0,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5,spring,Night,3,1,0,0,0
413,2011-01-21,1,0,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27,spring,Morning,2,1,0,0,0
414,2011-01-21,1,0,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68,spring,Morning,2,1,1,0,0
415,2011-01-21,1,0,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217,spring,Morning,2,1,1,0,0
416,2011-01-21,1,0,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166,spring,Morning,2,1,1,0,0
417,2011-01-21,1,0,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63,spring,Morning,2,1,0,0,0
418,2011-01-21,1,0,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59,spring,Morning,2,1,0,0,0
419,2011-01-21,1,0,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78,spring,Afternoon,0,1,0,0,0
420,2011-01-21,1,0,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73,spring,Afternoon,0,1,0,0,0
421,2011-01-21,1,0,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62,spring,Afternoon,0,1,0,0,0
422,2011-01-21,1,0,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65,spring,Afternoon,0,1,0,0,0
423,2011-01-21,1,0,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97,spring,Afternoon,0,1,0,0,0
424,2011-01-21,1,0,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161,spring,Afternoon,0,1,1,0,0
425,2011-01-21,1,0,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120,spring,Evening,1,1,1,0,0
426,2011-01-21,1,0,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96,spring,Evening,1,1,1,0,0
427,2011-01-21,1,0,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53,spring,Evening,1,1,0,0,0
428,2011-01-21,1,0,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41,spring,Evening,1,1,0,0,0
429,2011-01-21,1,0,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34,spring,Evening,1,1,0,0,0
430,2011-01-21,1,0,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27,spring,Evening,1,1,0,0,0
431,2011-01-22,1,0,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13,spring,Night,3,1,0,0,0
432,2011-01-22,1,0,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12,spring,Night,3,1,0,0,0
433,2011-01-22,1,0,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11,spring,Night,3,1,0,0,0
434,2011-01-22,1,0,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7,spring,Night,3,1,0,0,0
435,2011-01-22,1,0,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3,spring,Night,3,1,0,0,0
436,2011-01-22,1,0,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2,spring,Morning,2,1,0,0,0
437,2011-01-22,1,0,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8,spring,Morning,2,1,1,0,0
438,2011-01-22,1,0,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27,spring,Morning,2,1,1,0,0
439,2011-01-22,1,0,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40,spring,Morning,2,1,1,0,0
440,2011-01-22,1,0,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53,spring,Morning,2,1,0,0,0
441,2011-01-22,1,0,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63,spring,Morning,2,1,0,0,0
442,2011-01-22,1,0,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70,spring,Afternoon,0,1,0,0,0
443,2011-01-22,1,0,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75,spring,Afternoon,0,1,0,0,0
444,2011-01-22,1,0,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83,spring,Afternoon,0,1,0,0,0
